Id	species	individual	jaw type	tooth position	replicate	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28
Ca010L01A	Ca	010	L	01	A	0.2938735833319242	0.22782619138650373	0.3389266962412625	0.06970624601556982	0.368060031241789	-0.016622955757994183	-0.08877332367755693	-0.4020950006075121	-0.22879781957985415	-0.11571763424885642	-0.26351050181633273	0.019092995670548694	-0.29946985317939584	0.15228054115576234	-0.2331611429913558	0.21514702752956621	0.02918441867641954	0.17031265244240934	0.01709939072166759	0.11553270512990615	0.016277575331612656	-0.016688052900318186	0.02127297290768548	-0.1195982724367667	0.16507260297866985	-0.15760273265193048	-0.13605463018653632	-0.1415737107268883
Ca010L10A	Ca	010	L	10	A	0.4099013993141861	0.09694524738083826	0.40322653533339686	0.020242789509324892	0.37317450322486306	-0.05486957285884587	-7.562219635644865E-4	-0.24937826429179247	-0.2964179513107989	-0.06742411235395071	-0.34777069165033353	0.03004478760098625	-0.3600455655232237	0.10385227062354768	-0.3057572287967913	0.13563482168738558	0.01704899248336052	0.12097865004060358	0.021188681814344367	0.08719637186776626	0.01685955952497897	0.013518106824492209	0.018016999304840707	-0.04428409890313971	0.12424171134640039	-0.10214103632445634	-0.0729107231016599	-0.090315960802759
Ca010L11A	Ca	010	L	11	A	0.3726406295761797	0.16195747697265758	0.4339627993938462	0.07612223591828939	0.4146307735222754	-0.05675567178203225	-0.07792068690884166	-0.24765534426097616	-0.2951370997871012	-0.08543672445800105	-0.31096927178251144	0.030362593985110917	-0.3190112453573811	0.10953195941943836	-0.28169768633612047	0.13389757188131385	0.012890641397434458	0.11571782938762085	0.021545820499023868	0.06954585056905441	0.013239767464405179	-0.0018789945954434321	0.004166926569751571	-0.03908938710338977	0.12550114940253687	-0.1315878926816685	-0.11384251765349897	-0.134731503251974
Ca010L02A	Ca	010	L	02	A	0.35390367016601504	0.14666007589631308	0.3510648106693008	0.04622473077032942	0.3362196572422504	-0.05983193533916591	-0.0030517499596902295	-0.36014539395411604	-0.3024157789018744	-0.058823548123294565	-0.30494322865009615	0.03600262439905193	-0.31580086902467414	0.13595580373008231	-0.27213914491577557	0.15524484304756428	0.01700572443734185	0.13826920497621606	0.019682245663730398	0.10311395735358576	0.01862028255234874	0.025057523128781376	0.01999515706227624	-0.062918960698887	0.17106248772636404	-0.12035820548018392	-0.08920326406751605	-0.1244507197062763
Ca010L03A	Ca	010	L	03	A	0.3338371898338669	0.1694285619275154	0.33665656973022423	0.0686196235777318	0.33706453348338766	-0.0339284196648719	-9.368304932756699E-4	-0.4042917590116614	-0.2943255680494238	-0.027256879880509368	-0.3025860540314016	0.02389814692448715	-0.2983298936275225	0.14208580374716173	-0.24622495563872926	0.16733128497953387	0.03666183261320258	0.1440164770392176	0.021962554403755514	0.08057345675634521	0.009065011480279885	-0.008530743769511838	0.0168562250618047	-0.08931509299983703	0.15231998087709597	-0.12015238782865553	-0.10202059564326448	-0.11247807179694501
Ca010L04A	Ca	010	L	04	A	0.3485489000825356	0.17043791535016023	0.3610705008301388	0.07991460215301732	0.3684642257024106	0.02748261000903927	-0.05962097889711241	-0.4013208037058124	-0.30704193920637946	-0.003722174294727973	-0.3043700861797625	0.03610697685120169	-0.2937291490639091	0.11252963467882326	-0.2513901548608432	0.13441195857872587	0.03749061233527959	0.10516511740209546	0.025335244304232184	0.0582884070889257	0.025068666595798768	-0.04422180731101462	0.01430947927774216	-0.09658067990261945	0.13133894546145541	-0.09806708209427757	-0.09547426638158679	-0.0804246748035359
Ca010L05A	Ca	010	L	05	A	0.34967231461701564	0.16990161977290724	0.3733887182904949	0.07102882586729799	0.3744508030706605	0.027344135348930473	-0.06532891059243202	-0.3813568252728339	-0.3065407046474441	-0.041960722992857795	-0.2961766554468038	0.04321984934545926	-0.29856248287765835	0.12400683597204791	-0.2501395198033823	0.1417234487397795	0.020137745718599852	0.1024977041722292	0.013773328420756117	0.06361417685873934	0.016404366386676607	-0.025180625097506692	0.01627036345628753	-0.08497603713453603	0.1381488032038043	-0.11900856291015403	-0.08549816979657332	-0.09085382266950259
Ca010L06A	Ca	010	L	06	A	0.36537817745898493	0.14418638494864772	0.37501404374410896	0.05429323743876882	0.3713145015839031	-0.02905597491273658	-0.027266234417677733	-0.31437910856353574	-0.33038563395543713	-0.037377538493670294	-0.34613311441616557	0.04102159110990735	-0.3279902640497721	0.10940984691650231	-0.27102673932579807	0.12597465151673523	0.04590199759692369	0.11431262663253827	0.04141482110668997	0.06205130463440729	0.02852744920597685	-0.0028385091804676767	0.02001748061449482	-0.0581682334155296	0.12374065255725325	-0.1218658563910834	-0.06850713770348621	-0.08756442224048377
Ca010L07A	Ca	010	L	07	A	0.37486109448138555	0.1383181220295077	0.3956945207064366	0.05503557088071892	0.3752533911670093	-0.010620247661429993	-0.03802031463218243	-0.31217966169286976	-0.3174576526982096	-0.04094179596010482	-0.33201763948835106	0.026935584923579912	-0.32877885298393206	0.11097141278584588	-0.26538536179489614	0.12882875816826234	0.03436511772878495	0.1102029269266377	0.025101321657820374	0.06609728356448429	0.027557977202109004	-0.004741075842859218	0.027098942652137838	-0.051163615229784895	0.10977234028930513	-0.12206855767868209	-0.08804488428741604	-0.0946747052133057
Ca010L08A	Ca	010	L	08	A	0.4014776840540389	0.1159797489247164	0.40054673602277224	0.03776874183062451	0.3640649238715416	-0.022795810937382623	-0.022292251631102752	-0.28939224491310067	-0.3051990879770391	-0.04324472762957309	-0.33558482101167436	0.028387213549926273	-0.34326781639067616	0.10398924553977787	-0.29086946755701815	0.1240531407954891	0.029286531144020102	0.11520645288801942	0.03349151448215001	0.0780335557766299	0.014920137984957702	-0.007849927417426046	0.015382147664849206	-0.04818277162000158	0.11781440048751649	-0.09960808258031179	-0.07977063114433691	-0.09234453420738711
Ca010L09A	Ca	010	L	09	A	0.41129536261785643	0.12376943964352236	0.41366531240452664	0.03727321850806759	0.3785815822873817	-0.02793311022661346	-0.023635456518369062	-0.26042383313574846	-0.31957514055872516	-0.03440789834164358	-0.3304429347978922	0.034135529235301124	-0.3418253074129934	0.10041597903741156	-0.27995119735975993	0.12575794947142244	0.009557749779530582	0.10187196272178266	0.008041583605149026	0.06906310632585021	0.007878102670393817	-0.010598756637211312	0.007189204907388564	-0.06602366468769968	0.1292008555670235	-0.09272285750049027	-0.06997971719150967	-0.10017706441395198
